time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,analytic_error_m
10877.7111471,5556306.48677,-4126477.37073,0,4524.74686461,6092.57681468,0,0.00388515711625
10887.2613764,5599213.41119,-4068066.67136,0,4460.69862075,6139.62492718,0,0.00386943746789
10896.8116057,5641506.31884,-4009209.86269,0,4396.16121101,6185.99976061,0,0.00384811695459
10906.361835,5683180.57181,-3949913.39904,0,4331.14171263,6231.69622945,0,0.00383449174792
10915.9120642,5724231.60004,-3890183.78291,0,4265.64725575,6276.70932258,0,0.00384516132087
10925.4622935,5764654.90178,-3830027.56429,0,4199.68502257,6321.0341038,0,0.00388809149769
10935.0125228,5804446.04412,-3769451.33998,0,4133.26224661,6364.6657124,0,0.00395142778708
10944.5627521,5843600.66344,-3708461.75278,0,4066.38621188,6407.59936368,0,0.0040044257828
10954.1129814,5882114.46596,-3647065.49086,0,3999.0642521,6449.83034948,0,0.00401474822196
10963.6632106,5919983.2282,-3585269.287,0,3931.30374989,6491.35403871,0,0.00397379296963
10973.2134399,5957202.79745,-3523079.91789,0,3863.11213595,6532.16587782,0,0.00391068149056
10982.7636692,5993769.09229,-3460504.20336,0,3794.49688822,6572.26139133,0,0.0038697699508
10992.3138985,6029678.10302,-3397549.00571,0,3725.46553112,6611.63618231,0,0.00386474404468
11001.8641277,6064925.89163,-3334221.22854,0,3656.02563472,6650.28593288,0,0.00386820290877
11011.414357,6099508.59278,-3270527.81645,0,3586.18481392,6688.20640466,0,0.00386940591834
11020.9645863,6133422.4141,-3206475.75414,0,3515.95072753,6725.39343923,0,0.00386807725678
11030.5148156,6166663.63654,-3142072.06563,0,3445.33107753,6761.84295862,0,0.00386645953317
11040.0650449,6199228.61479,-3077323.8135,0,3374.33360815,6797.55096574,0,0.00386636500591
11049.6152741,6231113.77774,-3012238.09812,0,3302.96610507,6832.51354479,0,0.00386849053587
11059.1655034,6262315.62882,-2946822.05687,0,3231.23639455,6866.72686174,0,0.00387291343797
11068.7157327,6292830.74639,-2881082.86337,0,3159.15234255,6900.18716471,0,0.00387918178807
11078.265962,6322655.78416,-2815027.72667,0,3086.72185389,6932.8907844,0,0.0038851070583
11087.8161912,6351787.4715,-2748663.89046,0,3013.9528714,6964.83413449,0,0.00388622027958
11097.3664205,6380222.61382,-2681998.6323,0,2940.853375,6996.01371202,0,0.00387759861525
11106.9166498,6407958.09292,-2615039.26281,0,2867.43138088,7026.42609781,0,0.00385820276751
11116.4668791,6434990.86728,-2547793.12483,0,2793.69494057,7056.06795679,0,0.00383508666323
11126.0171083,6461317.97245,-2480267.59265,0,2719.65214012,7084.9360384,0,0.00382368989649
11135.5673376,6486936.52135,-2412470.0712,0,2645.31109915,7113.02717692,0,0.00384038689198
11145.1175669,6511843.70456,-2344407.99523,0,2570.67997001,7140.33829186,0,0.0038894205703
11154.6677962,6536036.79067,-2276088.82848,0,2495.76693685,7166.86638825,0,0.00395345393841
11164.2180255,6559513.12656,-2207520.06289,0,2420.58021473,7192.60855698,0,0.00399864389337
11173.7682547,6582270.13776,-2138709.21779,0,2345.12804875,7217.56197513,0,0.00399561298678
11183.318484,6604305.3287,-2069663.83905,0,2269.41871308,7241.72390629,0,0.00394472737239
11192.8687133,6625616.28302,-2000391.4983,0,2193.46051008,7265.09170083,0,0.00388331963252
11202.4189426,6646200.66393,-1930899.79211,0,2117.26176942,7287.66279618,0,0.00385177249052
11211.9691718,6666056.21427,-1861196.34109,0,2040.8308471,7309.43471718,0,0.00385134973743
11221.5194011,6685180.75642,-1791288.78893,0,1964.17612468,7330.40507629,0,0.00385448706873
11231.0696304,6703572.1932,-1721184.80177,0,1887.30600821,7350.57157387,0,0.00385468765617
11240.6198597,6721228.50776,-1650892.0673,0,1810.22892737,7369.93199844,0,0.00385254888551
11250.170089,6738147.76387,-1580418.29391,0,1732.95333452,7388.48422693,0,0.00385063731442
11259.7203182,6754328.10612,-1509771.20984,0,1655.48770383,7406.22622485,0,0.00385068766626
11269.2705475,6769767.76014,-1438958.56234,0,1577.84053025,7423.15604662,0,0.00385331305114
11278.8207768,6784465.03281,-1367988.11681,0,1500.02032869,7439.27183568,0,0.00385861872505
11288.3710061,6798418.31241,-1296867.65596,0,1422.035633,7454.57182475,0,0.00386586388304
11297.9212353,6811626.06884,-1225604.97896,0,1343.89499508,7469.05433601,0,0.00387210045777
11307.4714646,6824086.85374,-1154207.90056,0,1265.60698392,7482.7177813,0,0.00387206680724
11317.0216939,6835799.30069,-1082684.25028,0,1187.18018469,7495.56066225,0,0.0038606208358
11326.5719232,6846762.1253,-1011041.87148,0,1108.62319775,7507.5815705,0,0.00383765633656
11336.1221525,6856974.12539,-939288.620557,0,1029.94463778,7518.77918782,0,0.00381234762263
11345.6723817,6866434.18107,-867432.366069,0,951.153132755,7529.15228626,0,0.00380226302614
11355.222611,6875141.25492,-795480.987855,0,872.257323064,7538.6997283,0,0.00382413614446
11364.7728403,6883094.39204,-723442.376188,0,793.265860528,7547.42046696,0,0.00387970814798
11374.3230696,6890292.72023,-651324.430904,0,714.187407459,7555.31354593,0,0.00394719831103
11383.8732988,6896735.45003,-579135.060537,0,635.03063571,7562.37809963,0,0.00398956327687
11393.4235281,6902421.87489,-506882.181458,0,555.804225721,7568.61335337,0,0.00397836799803
11402.9737574,6907351.37122,-434573.717008,0,476.516865562,7574.01862338,0,0.00391959136283
11412.5239867,6911523.39853,-362217.596636,0,397.177249972,7578.59331691,0,0.00385650921195
11422.074216,6914937.49952,-289821.755037,0,317.794079406,7582.33693227,0,0.00382821874501
11431.6244452,6917593.29996,-217394.131252,0,238.376059104,7585.24905892,0,0.0038264873807
11441.1746745,6919490.50834,-144942.667751,0,158.931898179,7587.32937753,0,0.00382538429607
11450.7249038,6920628.91661,-72475.3096542,0,79.4703085809,7588.57765997,0,0.00382427643859
11460.2751331,6921008.39993,-0.00382251065457,0,4.16767750266e-06,7588.99376936,0,0.00382318838376
